0,0.00766301200665158
1,0.277639186733773
2,1.45822848656279
3,4.60280930586833
4,11.9052647899471
5,26.2054336222044
6,48.8466921026645
7,77.7894714827509
8,107.910752962548
9,133.759502696373
10,153.238753987832
11,169.981661365538
12,192.961926889562
13,233.529880953988
14,301.45108100147
15,401.773101272933
16,533.467222688563
17,689.594129217324
18,858.148463432524
19,1023.06120005266
20,1165.60514006098
21,1266.84577763651
22,1311.35034122683
23,1291.37831904045
24,1209.99749598477
25,1081.66692630007
26,929.848301699793
27,782.531890135577
28,667.35465879951
29,607.781103086958
30,620.833675493963
31,715.834740678304
32,893.27973806874
33,1143.51193135636
34,1445.86928643714
35,1769.63404183836
36,2077.84000320656
37,2333.79369932025
38,2508.68287122787
39,2587.76364117809
40,2572.92343287973
41,2480.83459016355
42,2337.73348649676
43,2173.13708386471
44,2014.89552627387
45,1886.879558339
46,1808.95580634254
47,1797.62353890779
48,1865.45813989826
49,2018.42834568767
50,2251.70765994131
51,2545.94133310602
52,2866.33536294616
53,3166.1598837172
54,3394.64103769166
55,3507.47419090392
56,3477.072937507
57,3299.60399549383
58,2996.80806586053
59,2612.13738455701
60,2202.26585838488
61,1826.07453683974
62,1533.58519867137
63,1357.0838421167
64,1306.06878122662
65,1366.89252951948
66,1507.15932582037
67,1684.11713262753
68,1855.46715623915
69,1990.31573066097
70,2077.6313856589
71,2129.79388031359
72,2179.77102307859
73,2272.03203209719
74,2449.12366399707
75,2737.33217301335
76,3135.47703356975
77,3610.31370836489
78,4100.33319804203
79,4527.40404824171
80,4813.42842614113
81,4897.702410071
82,4750.45531930848
83,4379.15179562639
84,3826.20259576316
85,3159.08410432307
86,2455.79310589489
87,1789.52433867217
88,1216.25746843022
89,767.755043342523
90,450.760453412218
91,251.504411466378
92,143.453752584269
93,95.8197519399696
94,80.6708429609566
95,77.334234277216
96,73.7814603327581
97,65.5500501232823
98,53.2465606948838
99,39.7498965735184
100,27.9718159540998
101,19.5990206737694
102,14.8139868904874
103,12.6979030714282
104,11.910517718682
105,11.2969395007235
106,10.2223873527994
107,8.60298692096263
108,6.72263439723873
109,4.97515542770243
110,3.65339095713312
111,2.84999663750976
112,2.4717654854499
113,2.32538588306724
114,2.21825694441884
115,2.02964239266323
116,1.73275633903056
117,1.37354636044572
118,1.02731869881098
119,0.756882297527394
120,0.588366086013437
121,0.509164370186309
122,0.482390985729173
123,0.4672715998431
124,0.435562368566101
125,0.378493433364722
126,0.304085951847036
127,0.228591939953756
128,0.167113694730114
129,0.127379926568531
130,0.108286217569294
131,0.102453143424042
132,0.10065286294971
133,0.0958014185982592
134,0.085025565359044
