0,0.13654
1,2.6424
2,10.071
3,20.974
4,40.284
5,63.369
6,90.34
7,144.5
8,190.03
9,278.18
10,375.06
11,511.51
12,602.39
13,757.11
14,932.52
15,1156.1
16,1422.8
17,1709.5
18,1977.2
19,2236.9
20,2409.1
21,2537.6
22,2510.1
23,2494.8
24,2424.8
25,2520.6
26,2553.5
27,2640.9
28,2662.6
29,2910.7
30,3117.6
31,3476.7
32,3805
33,4514.6
34,5252.3
35,6048.4
36,6714.7
37,7424.9
38,7684.8
39,8087.4
40,8110.1
41,8206.8
42,8015.9
43,8305
44,8081.6
45,8509.2
46,8478.4
47,8656.9
48,8757.7
49,9541.4
50,10367
51,11536
52,12639
53,13444
54,14321
55,14539
56,14642
57,14361
58,14249
59,14169
60,14217
61,14076
62,14265
63,14123
64,13852
65,13678
66,13418
67,13303
68,13202
69,12763
70,12412
71,11938
72,11455
73,10782
74,10571
75,10393
76,10223
77,10327
78,10195
79,10315
80,10064
81,9719.7
82,8836.4
83,8331
84,7555.4
85,6932.7
86,6493.6
87,6091.7
88,5909.9
89,5727.8
90,5627.3
91,5291.5
92,4995.9
93,4670.4
94,4349.5
95,4173.1
96,3849.6
97,3518.2
98,3213.4
99,2895.4
100,2633.1
101,2458.3
102,2315.4
103,2190.9
104,2139.5
105,2014.1
106,1930.4
107,1792.9
108,1654.6
109,1466.1
110,1344.5
111,1184.8
112,1101.6
113,1005.4
114,953.58
115,883.18
116,837.01
117,757.47
118,699.48
119,625.31
120,581.36
121,530.01
122,486.69
123,458.99
124,421.47
125,391.54
126,355.5
127,332.07
128,304.61
129,288.01
130,263.68
131,248.17
132,207.83
133,174.24
134,131.3
