3711.3	171.6	128	-3.0835	8.1225	3.746
3732.7	171.8	128	0.90038	3.5507	4.7276
3735.8	172	128	4.7515	4.7392	5.4386
3708	172.2	128	-0.40722	8.1613	3.4274
3722.6	172.4	128	2.8506	5.9109	0.84112
3695.1	172.6	128	1.6387	1.0523	2.1415
3697.3	172.8	128	-1.7939	9.297	2.6913
3734.9	173	128	-5.4726	0.78816	5.5704
3711.7	173.2	128	-1.3246	5.196	6.3763
3708.6	173.4	128	3.0658	9.1582	6.7246
3720.9	173.6	128	2.2152	1.9019	6.0006
3714.2	173.8	128	14.079	10.496	3.9728
3732.2	174	128	0.22198	5.4118	8.8136
3694	174.2	128	-2.8639	4.6356	1.8507
3719.2	174.4	128	-6.6398	8.2689	2.5114
3711	174.6	128	-1.2272	10.482	9.0246
3743.3	174.8	128	4.2739	5.4216	8.6413
3716.1	170.2	129	-2.3426	12.277	4.7735
3722	170.4	129	3.8346	5.215	8.9915
3741.8	170.6	129	14.812	9.7801	6.6639
3720.9	170.8	129	2.7527	11.069	4.6967
3738.1	171	129	2.1262	7.6382	7.5553
3721.9	171.2	129	4.9455	14.662	5.2242
3724.1	171.4	129	1.4828	6.5315	7.2584
3734.7	171.6	129	11.298	11.836	2.787
3736	171.8	129	-5.2837	14.354	10.598
3740.4	172	129	3.5872	6.3047	7.9034
3708	172.2	129	-9.5976	0.56136	4.844
3737.5	172.4	129	12.925	5.3217	11.612
3718.9	172.6	129	7.2795	9.7615	5.5995
3698	172.8	129	0.27474	1.5006	4.6224
3694.4	173	129	2.0988	4.4483	5.0608
3734.4	173.2	129	5.203	-0.42222	5.4217
3718.9	173.4	129	8.4864	8.8085	5.448
3728	173.6	129	-2.8022	3.8526	8.9683
3713.7	173.8	129	3.084	5.7818	3.4073
3694.6	174	129	9.0766	-2.3031	5.0197
3733.3	174.2	129	3.6961	5.1678	9.5812
3737.7	174.4	129	11.743	-2.9537	7.3014
3741.5	174.6	129	-5.8357	7.3602	9.6193
3730.9	174.8	129	2.2485	-4.1829	6.8428
3695.2	175	129	3.3297	-0.83938	1.5175
3698.3	175.2	129	8.519	6.9772	5.1341
3700.1	175.4	129	15.978	-2.6778	3.5146
3725.1	175.6	129	-4.3586	3.1042	6.9002
3743.1	169	130	4.9882	8.5168	3.6303
3702.3	169.2	130	3.474	10.808	5.166
3699.7	169.4	130	4.4863	12.159	4.3939
3711	169.6	130	11.897	7.5525	4.4418
3697.1	169.8	130	10.036	11.493	6.7726
3732.3	170	130	6.858	12.177	6.2461
3721	170.2	130	4.4666	8.9463	6.0903
3724	170.4	130	0.44641	5.965	5.5062
3710.3	170.6	130	12.481	14.761	7.9815
3694.4	170.8	130	9.6932	9.0069	4.942
3700.4	171	130	3.9116	6.0283	3.7524
3727.9	171.2	130	6.4738	8.3994	2.7586
3699	171.4	130	-3.507	6.8681	3.9273
3710.5	171.6	130	1.5267	10.001	7.7374
3711.1	171.8	130	-1.9845	6.8443	8.3237
3708.9	172	130	4.3351	10.65	6.4609
3711	172.2	130	11.975	3.4892	6.6835
3730.6	172.4	130	-3.9013	0.11953	7.5722
3729.1	172.6	130	13.044	10.882	6.7655
3727.7	172.8	130	12.492	-3.5413	3.3178
3701.7	173	130	8.953	-0.95754	6.3314
3726.7	173.2	130	-2.9083	6.288	7.7153
3734	173.4	130	3.6194	8.6719	1.6335
3709.6	173.6	130	2.1698	9.6049	6.3496
3704.9	173.8	130	3.1662	12.64	5.3605
3699.5	174	130	3.7657	-0.046711	6.3027
3699.8	174.2	130	-2.0358	-0.71102	4.6426
3725.9	174.4	130	-2.4217	3.5469	2.7289
3721.8	174.6	130	-3.2972	2.899	9.2744
3733.3	174.8	130	3.5553	5.2704	10.008
3715.6	175	130	4.4209	3.5611	4.8687
3709.2	175.2	130	9.5124	-1.863	7.0297
3698.4	175.4	130	7.4879	2.8701	6.5186
3695.1	175.6	130	7.1532	7.6758	10.509
3701.3	175.8	130	1.5065	6.6477	6.7338
3710.2	176	130	1.4758	-4.3867	7.7264
3708.3	168	131	7.3368	28.529	1.9519
3740.2	168.2	131	8.8972	9.9536	6.5208
3720.9	168.4	131	15.342	9.7027	3.3167
3739.4	168.6	131	6.6664	9.8879	3.6135
3712.7	168.8	131	8.7405	15.593	6.7156
3734.3	169	131	5.5176	9.5776	7.3117
3714.7	169.2	131	7.156	15.625	3.4611
3731.3	169.4	131	5.8564	17.036	1.5537
3722.5	169.6	131	2.1615	14.274	5.4046
3703.7	169.8	131	6.1504	15.603	5.9557
3711.1	170	131	1.4964	9.7977	-1.8368
3710.7	170.2	131	11.54	19.722	3.7531
3741.2	170.4	131	11.491	10.014	6.8277
3734	170.6	131	5.9316	3.4769	8.498
3709.8	170.8	131	0.90556	15.32	6.1184
3698.2	171	131	1.1212	1.2806	11.907
3714.5	171.2	131	1.6144	7.049	5.7458
3738	171.4	131	7.9097	12.596	11.196
3713.2	171.6	131	4.0635	6.3287	6.8303
3729.5	171.8	131	6.5197	13.833	5.5992
3719	172	131	7.3055	7.6143	7.7438
3726.3	172.2	131	12.53	3.7226	11.675
3711.7	172.4	131	11.624	6.9186	5.5635
3730.6	172.6	131	5.3097	1.3834	8.3508
3731.5	172.8	131	-1.7085	2.0186	10.185
3719.8	173	131	1.7129	8.6066	9.4339
3700	173.2	131	5.2211	1.1876	7.0815
3731.3	173.4	131	3.5073	8.517	3.9576
3723.4	173.6	131	1.8041	16.684	7.3962
3737.5	173.8	131	9.3468	-1.4557	6.4904
3698.6	174	131	0.5015	0.71546	8.2979
3737.1	174.2	131	-0.49475	2.761	9.4242
3725.8	174.4	131	5.6391	2.7241	7.5829
3733.3	174.6	131	7.9171	2.7068	3.9927
3716.5	174.8	131	-2.8296	1.1686	5.8877
3695.4	175	131	3.9852	8.271	2.6388
3718.1	175.2	131	6.9754	4.5708	4.3418
3724.9	175.4	131	10.866	-2.6559	10.966
3743	175.6	131	-7.9651	-3.4873	5.5473
3718.5	175.8	131	6.1256	5.8797	6.5438
3728.9	176	131	1.3682	7.1475	8.7053
3726.5	176.2	131	5.2008	-2.749	7.767
3714.7	176.4	131	-2.2351	6.0512	3.4995
3700	167	132	4.8031	20.288	4.495
3703.9	167.2	132	12.78	13.264	-2.219
3737.1	167.4	132	0.51291	12.165	4.6346
3713.8	167.6	132	13.426	18.057	4.6873
3700.2	167.8	132	4.6747	21.146	2.938
3719.8	168	132	6.8501	10.118	-0.08024
3694.7	168.2	132	7.4439	22.339	6.0698
3718.5	168.4	132	4.5943	21.671	4.8971
3725.7	168.6	132	4.9177	19.08	5.1233
3735.8	168.8	132	2.6131	14.469	9.7423
3706.4	169	132	5.7764	11.826	6.9801
3696.5	169.2	132	7.8662	11.524	6.4174
3724.3	169.4	132	4.1775	12.246	3.8771
3741.8	169.6	132	1.4861	14.691	6.3596
3710.8	169.8	132	13.869	9.997	6.8835
3742.8	170	132	0.85561	10.213	6.0757
3720.6	170.2	132	5.8277	8.2938	5.1444
3721.4	170.4	132	0.21857	11.751	9.7844
3716.9	170.6	132	5.8387	11.073	6.5383
3719.4	170.8	132	12.455	12.139	7.7362
3716.9	171	132	11.669	11.63	5.5587
3708.9	171.2	132	2.3429	7.9254	4.7245
3718.7	171.4	132	6.9134	-0.30211	4.2026
3717.3	171.6	132	3.5898	7.5391	8.5619
3708.6	171.8	132	10.898	3.8866	8.6739
3698.3	172	132	0.049303	3.2968	7.1776
3717.6	172.2	132	3.5365	10.477	10.473
3693.6	172.4	132	-1.2469	3.808	5.0881
3734.1	172.6	132	7.5694	2.0834	11.068
3702.1	172.8	132	12.572	-1.8214	3.5253
3707.3	173	132	-13.051	-1.7917	5.729
3724.4	173.2	132	-1.1092	18.257	4.2997
3718.3	173.4	132	3.1996	0.69494	5.5158
3712.9	173.6	132	3.0465	6.7632	8.9992
3729.5	173.8	132	-2.9117	4.6171	4.8854
3730.6	174	132	4.1552	2.2369	15.645
3707.6	174.2	132	-1.8812	5.719	10.676
3742	174.4	132	3.1566	6.5053	10.323
3698	174.6	132	5.9835	4.7769	8.4011
3722	174.8	132	0.53183	2.2201	3.7751
3736.2	175	132	-1.5751	-2.9596	6.2218
3719.8	175.2	132	-6.8203	0.16548	6.0056
3694.4	175.4	132	7.1963	4.9416	5.3741
3701.9	175.6	132	-0.012442	9.9471	4.5722
3721.8	175.8	132	1.9465	-3.1613	6.8479
3711.2	176	132	1.6535	11.564	4.8453
3741.1	176.2	132	0.42206	2.3149	11.574
3701.1	176.4	132	10.741	8.1568	5.0212
3698.3	176.6	132	5.6796	0.8042	5.7592
3693.8	166	133	14.62	16.633	0.47594
3725.7	166.2	133	24.193	17.31	3.5019
3742.8	166.4	133	5.3316	16.954	1.7209
3703	166.6	133	18.113	11.561	5.1946
3708.3	166.8	133	5.6502	22.452	2.4008
3713.3	167	133	11.345	18.763	5.3599
3713.6	167.2	133	2.595	27.83	5.7327
3696.8	167.4	133	10.74	21.919	5.4758
3730.2	167.6	133	9.8856	19.896	3.4775
3712.9	167.8	133	8.8911	12.576	4.0681
3700.8	168	133	11.208	26.816	3.6951
3723.4	168.2	133	9.4353	12.265	9.6867
