128,-81.6,1.095
128,-82.2,-6.5627
128,-82.6,-10.296
128,-84.4,-13.032
129,-81.6,-2.7832
129,-82,-5.9416
129,-82.2,2.2508
129,-82.6,-0.29069
129,-83,-9.6789
129,-83.6,-12.447
129,-84.6,-5.3797
129,-85.2,-14.624
129,-85.4,-1.852
129,-85.6,-4.4599
130,-79.8,-5.8456
130,-80,-11.763
130,-80.2,-6.2406
130,-80.4,-5.0011
130,-82,-14.393
130,-82.4,-5.5697
130,-83,-4.4271
130,-85.2,-17.48
130,-85.4,-5.5979
130,-85.6,-10.778
130,-85.8,-2.314
130,-86,-12.994
131,-78.8,-7.2296
131,-79,-4.5544
131,-79.2,-18.712
131,-80.2,4.183
131,-80.4,-8.9533
131,-81.2,-9.959
131,-81.4,-12.598
131,-81.8,-7.3985
131,-83.4,-4.4218
131,-84.2,-5.031
131,-85,-0.96152
131,-85.2,-12.319
131,-85.4,0.55902
131,-85.6,1.2614
131,-85.8,-3.0775
131,-86,2.7645
131,-86.2,5.5717
131,-86.4,-6.3814
132,-77.4,-9.6864
132,-77.6,-11.248
132,-78.4,-6.0966
132,-79,-3.8601
132,-80,-4.5611
132,-80.4,-7.6136
132,-81,-5.6442
132,-81.2,1.5692
132,-82,0.70059
132,-83,-12.02
132,-83.8,-9.9052
132,-84.6,-18.903
132,-85.4,5.5733
132,-85.6,0.057052
132,-85.8,-3.6085
132,-86,-1.9637
132,-86.2,-7.0415
133,-76,-18.377
133,-77.2,-9.6354
133,-77.4,-15.679
133,-77.6,-13.965
133,-77.8,-6.1108
133,-78,-21.479
133,-78.2,-13.451
133,-78.8,-5.953
133,-79.6,-9.2929
133,-79.8,-0.86202
133,-81,-8.0972
133,-81.6,-13.968
133,-82,-12.356
133,-82.2,-5.5905
133,-82.4,-10.568
133,-85.4,-1.1059
133,-85.6,-7.7386
133,-86,-14.213
133,-86.4,-12.368
133,-86.6,-8.6241
134,-75.2,-17.251
134,-75.4,-17.106
134,-75.8,-22.482
134,-76.6,-9.4074
134,-76.8,-9.6814
134,-77,-14.606
134,-77.4,-7.4962
134,-77.8,-13.632
134,-78,-7.6678
134,-78.6,-12.008
134,-80.2,4.1701
134,-81.2,-7.3547
134,-81.4,-6.3155
134,-81.6,-7.0116
134,-81.8,-3.352
134,-82.4,-12.836
134,-83.6,-5.288
134,-84.6,-8.4133
134,-85.4,-14.044
134,-85.6,1.4813
134,-85.8,1.7118
134,-86,-6.5518
134,-86.2,0.13762
134,-86.4,-9.8222
134,-86.6,-3.9386
134,-87,-0.89158
135,-74.8,-26
135,-75.2,-19.837
135,-75.6,-13.1
135,-76.2,-14.473
135,-77.2,-18.168
135,-77.4,-16.683
135,-77.6,-11.432
135,-77.8,-14.219
135,-79.2,-16.253
135,-79.4,-6.942
135,-80.4,-7.4714
135,-80.8,-0.66108
135,-81,-7.5677
135,-81.4,-1.249
135,-81.6,-15.565
135,-81.8,-6.9124
135,-82,-17.906
135,-85.6,-4.3626
135,-85.8,-7.144
135,-86,-1.0918
135,-86.4,2.3146
135,-87,-11.649
136,-73.8,-16.106
136,-74,-21.347
136,-74.2,-20.349
136,-74.4,-16.086
136,-74.6,-20.562
136,-75.2,-26.419
136,-75.4,-30.252
136,-75.8,-15.265
136,-76.2,-11.16
136,-76.8,-7.8472
136,-77,-17.394
136,-78,-12.115
136,-79.4,-7.7303
136,-80.2,-12.236
136,-81.2,-4.1594
136,-85.6,-7.8318
136,-85.8,-2.9289
136,-86,-12.879
136,-87,-2.2676
137,-73,-25.363
137,-73.4,-25.195
137,-73.6,-29.033
137,-73.8,-29.641
137,-74,-18.56
137,-74.2,-19.304
137,-74.4,-24.606
137,-74.8,-21.357
137,-75,-19.029
137,-76,-15.326
137,-77.4,-12.138
137,-77.6,-11.516
137,-77.8,-11.746
137,-78.4,-24.309
137,-80.2,-15.1
137,-81.2,-16.015
137,-81.4,-4.3372
137,-81.6,-8.0974
137,-82,-6.6223
137,-83.6,-7.9292
137,-84.4,-3.894
137,-85.6,-10.368
137,-86,-3.8862
137,-87.2,-2.7745
137,-87.4,-11.303
138,-72.4,-28.886
138,-73,-27.675
138,-73.4,-24.357
138,-73.6,-27.328
138,-74,-25.626
138,-74.4,-34.604
138,-74.6,-26.352
138,-74.8,-21.2
138,-75.2,-12.799
138,-77.4,-14.447
138,-77.6,-13.166
138,-77.8,-13.261
138,-78.4,-5.6072
138,-78.6,-10.225
138,-79.4,-10.589
138,-80.4,-4.5728
138,-81,-6.6859
138,-82.8,-9.2067
138,-83.2,-4.8034
138,-85.8,-13.643
138,-86,1.1252
138,-86.2,-5.9422
138,-86.4,-6.1313
138,-86.6,-5.4972
139,-71.2,-40.969
139,-71.6,-38.788
139,-72,-38.956
139,-73.4,-31.054
139,-73.8,-25.956
139,-74,-28.156
139,-74.6,-26.958
139,-74.8,-27.398
139,-76.4,-12.051
139,-77.4,-17.24
139,-78.4,-8.6957
139,-78.6,-19.891
139,-78.8,-11.313
139,-79,-13.555
139,-79.6,-12.602
139,-82,-5.8859
139,-84.6,-5.1397
139,-85.8,-5.3183
139,-86,-3.8167
139,-86.8,1.5757
139,-87.2,-8.2396
139,-87.4,-6.4047
139,-87.6,-10.957
140,-70.6,-50.019
140,-70.8,-41.057
140,-71.2,-43.549
140,-71.4,-44.783
140,-71.6,-32.363
140,-72,-29.703
140,-72.2,-40.996
140,-72.6,-28.15
140,-73,-44.115
140,-73.2,-28.618
140,-73.4,-30.587
140,-73.8,-20.096
140,-74,-31.328
140,-74.4,-25.975
140,-74.6,-21.873
140,-74.8,-15.97
140,-75.2,-30.052
140,-75.6,-22.305
140,-76.6,-17.528
140,-77.6,-7.6661
140,-77.8,-6.572
140,-80,-10.443
140,-81.2,-2.7785
140,-83,1.1149
140,-86,-5.8448
140,-86.2,-1.8239
140,-86.6,1.2723
140,-86.8,-11.88
140,-87.6,-2.2401
141,-69.8,-43.622
141,-70,-50.743
141,-70.2,-49.262
141,-70.4,-42.462
141,-70.6,-47.719
141,-70.8,-48.704
141,-71,-46.593
141,-71.8,-38.869
141,-72,-42.813
141,-72.8,-35.369
141,-73.2,-46.206
141,-73.4,-25.324
141,-73.8,-25.827
141,-74,-13.476
141,-74.2,-27.748
141,-74.4,-23.977
141,-76,-15.324
141,-76.4,-14.437
141,-77.8,-9.005
141,-78,-14.521
141,-78.2,-5.9643
141,-79,-2.7428
141,-80.6,1.9824
141,-80.8,-13.381
141,-82,-4.0141
141,-84.4,-11.811
141,-86,-12.398
142,-69.2,-56.369
142,-69.4,-61.904
142,-69.6,-54.811
142,-69.8,-42.061
142,-70,-54.678
142,-70.2,-41.002
142,-70.4,-59.392
142,-70.8,-53.919
142,-71.2,-47.565
142,-71.4,-35.551
142,-72,-30.808
142,-72.2,-37.801
142,-72.8,-43.626
142,-73.4,-41.581
142,-74.2,-28.896
142,-74.4,-21.673
142,-74.8,-17.8
142,-75.8,-26.252
142,-76.8,-25.125
142,-78.2,-15.596
142,-78.4,-9.9066
142,-78.8,-10.603
142,-80.4,-2.6929
142,-80.6,-16.07
142,-81.4,-8.8145
142,-82,-4.2812
142,-82.2,-14.302
142,-83.8,-6.3623
142,-84.2,-4.0559
142,-86,-8.2088
142,-86.2,-7.4719
142,-86.8,-9.5404
142,-87,-11.788
142,-87.4,-4.8546
143,-68.4,-55.291
143,-68.6,-49.948
143,-68.8,-42.778
143,-69,-49.784
143,-69.2,-59.461
143,-69.4,-47.778
143,-69.6,-48.006
143,-69.8,-46.444
143,-70,-44.435
143,-70.2,-56.16
143,-70.4,-53.314
143,-71.4,-52.557
143,-72.8,-41.253
143,-73.2,-35.221
143,-73.8,-27.013
143,-74,-26.603
143,-74.2,-23.517
143,-74.4,-16.892
143,-76.6,-8.6544
143,-77.2,-15.476
