605,106.78
618,86.694
632,72.974
646,63.891
659,55.822
673,48.935
687,47.31
701,45.973
714,45.727
728,42.653
742,39.516
756,39.379
769,38.576
783,38.022
797,36.768
811,36.753
824,36.62
838,36.621
852,36.552
866,36.55
879,36.54
893,36.625
907,36.624
920,36.617
934,36.625
948,36.682
962,36.744
975,36.796
989,36.828
1003,36.833
1017,36.859
1030,36.926
1044,36.928
1058,36.973
1072,36.963
1085,36.933
1099,36.938
1113,36.919
1127,36.965
1140,36.988
1154,36.982
1168,37.051
1182,37.097
1195,37.142
1209,37.137
